OrderID,OrderDate,CustomerID,ProductID,ProductName,Category,UnitPrice,Quantity,Country,LineAmount
O00741,2025-02-22,C130,P001,Smartphone,Electronics,17750.78,2,UK,35501.56
O00742,2025-04-01,C135,P013,Cooking Oil 1L,Groceries,168.92,2,Australia,337.84
O00742,2025-04-01,C135,P024,Dumbbells 5kg,Sports,1251.86,1,UK,1251.86
O00742,2025-04-01,C135,P006,T-Shirt,Fashion,687.16,1,USA,687.16
O00743,2025-12-05,C164,P008,Sneakers,Fashion,2418.29,2,India,4836.58
O00743,2025-12-05,C164,P017,Pressure Cooker,Home & Kitchen,2179.28,3,Australia,6537.84
O00744,2025-02-22,C062,P013,Cooking Oil 1L,Groceries,154.22,1,Canada,154.22
O00744,2025-02-22,C062,P017,Pressure Cooker,Home & Kitchen,2234.66,1,USA,2234.66
O00744,2025-02-22,C062,P020,Water Bottle,Home & Kitchen,252.02,1,UK,252.02
O00744,2025-02-22,C062,P023,Yoga Mat,Sports,761.62,3,Australia,2284.86
O00744,2025-02-22,C062,P012,Wheat Flour 5kg,Groceries,349.74,3,India,1049.22
O00745,2025-04-21,C080,P025,Badminton Racket,Sports,779.57,1,Australia,779.57
O00745,2025-04-21,C080,P019,Bedsheet,Home & Kitchen,925.46,2,UK,1850.92
O00745,2025-04-21,C080,P014,Sugar 1kg,Groceries,57.23,3,Australia,171.69
O00745,2025-04-21,C080,P009,Jacket,Fashion,2907.61,2,India,5815.22
O00745,2025-04-21,C080,P007,Jeans,Fashion,1598.89,1,Australia,1598.89
O00746,2025-01-11,C120,P025,Badminton Racket,Sports,789.22,2,Canada,1578.44
O00746,2025-01-11,C120,P021,Cricket Bat,Sports,1625.24,1,Canada,1625.24
O00746,2025-01-11,C120,P023,Yoga Mat,Sports,754.22,2,Canada,1508.44
O00746,2025-01-11,C120,P001,Smartphone,Electronics,18016.84,2,India,36033.68
O00746,2025-01-11,C120,P009,Jacket,Fashion,3041.62,2,UK,6083.24
O00747,2025-05-04,C165,P024,Dumbbells 5kg,Sports,1259.07,2,UK,2518.14
O00748,2025-03-02,C183,P005,Smartwatch,Electronics,7443.49,3,Canada,22330.47
O00749,2025-03-03,C096,P012,Wheat Flour 5kg,Groceries,342.55,3,Australia,1027.65
O00749,2025-03-03,C096,P017,Pressure Cooker,Home & Kitchen,2165.64,2,India,4331.28
O00749,2025-03-03,C096,P025,Badminton Racket,Sports,869.55,1,Australia,869.55
O00750,2025-01-16,C016,P017,Pressure Cooker,Home & Kitchen,2310.88,1,India,2310.88
O00750,2025-01-16,C016,P025,Badminton Racket,Sports,831.95,2,Australia,1663.9
O00751,2025-07-18,C117,P013,Cooking Oil 1L,Groceries,167.26,3,Canada,501.78
O00751,2025-07-18,C117,P008,Sneakers,Fashion,2600.99,2,Canada,5201.98
O00752,2025-01-26,C066,P002,Laptop,Electronics,52832.94,3,Canada,158498.82
O00753,2025-01-29,C185,P025,Badminton Racket,Sports,769.35,1,UK,769.35
O00753,2025-01-29,C185,P017,Pressure Cooker,Home & Kitchen,2411.18,1,UK,2411.18
O00753,2025-01-29,C185,P022,Football,Sports,857.1,1,Canada,857.1
O00754,2025-05-30,C139,P022,Football,Sports,934.54,2,UK,1869.08
O00754,2025-05-30,C139,P004,Bluetooth Speaker,Electronics,3337.15,2,UK,6674.3
O00754,2025-05-30,C139,P017,Pressure Cooker,Home & Kitchen,2234.01,2,Australia,4468.02
O00754,2025-05-30,C139,P003,Headphones,Electronics,2708.06,3,Australia,8124.18
O00754,2025-05-30,C139,P023,Yoga Mat,Sports,755.21,2,UK,1510.42
O00755,2025-10-25,C169,P016,Mixer Grinder,Home & Kitchen,3399.59,3,UK,10198.77
O00755,2025-10-25,C169,P012,Wheat Flour 5kg,Groceries,313.22,3,UK,939.6600000000001
O00755,2025-10-25,C169,P018,Dinner Set,Home & Kitchen,2679.89,1,UK,2679.89
O00755,2025-10-25,C169,P020,Water Bottle,Home & Kitchen,253.02,3,UK,759.0600000000001
O00755,2025-10-25,C169,P004,Bluetooth Speaker,Electronics,3555.71,2,USA,7111.42
O00756,2025-05-16,C020,P010,Formal Shirt,Fashion,1298.13,3,Australia,3894.3900000000003
O00756,2025-05-16,C020,P011,Rice 5kg,Groceries,352.61,3,USA,1057.83
O00756,2025-05-16,C020,P019,Bedsheet,Home & Kitchen,981.59,2,USA,1963.18
O00756,2025-05-16,C020,P020,Water Bottle,Home & Kitchen,246.6,1,Australia,246.6
O00756,2025-05-16,C020,P013,Cooking Oil 1L,Groceries,154.91,3,Australia,464.73
O00757,2025-03-30,C136,P023,Yoga Mat,Sports,674.07,2,Canada,1348.14
O00757,2025-03-30,C136,P008,Sneakers,Fashion,2683.49,3,Australia,8050.469999999999
O00757,2025-03-30,C136,P001,Smartphone,Electronics,18282.64,2,Canada,36565.28
O00757,2025-03-30,C136,P018,Dinner Set,Home & Kitchen,2771.02,3,UK,8313.06
O00758,2025-02-04,C120,P013,Cooking Oil 1L,Groceries,160.85,3,USA,482.54999999999995
O00758,2025-02-04,C120,P022,Football,Sports,978.77,3,Canada,2936.31
O00758,2025-02-04,C120,P003,Headphones,Electronics,2499.12,2,Canada,4998.24
O00758,2025-02-04,C120,P024,Dumbbells 5kg,Sports,1204.67,3,India,3614.01
O00758,2025-02-04,C120,P010,Formal Shirt,Fashion,1189.96,3,India,3569.88
O00759,2025-09-19,C075,P023,Yoga Mat,Sports,705.76,3,India,2117.2799999999997
O00760,2025-01-30,C137,P007,Jeans,Fashion,1560.34,3,Australia,4681.0199999999995
O00760,2025-01-30,C137,P017,Pressure Cooker,Home & Kitchen,2239.13,2,Australia,4478.26
O00761,2025-05-17,C066,P008,Sneakers,Fashion,2730.49,2,UK,5460.98
O00761,2025-05-17,C066,P015,Tea 500g,Groceries,229.55,2,USA,459.1
O00761,2025-05-17,C066,P021,Cricket Bat,Sports,1632.08,3,Canada,4896.24
O00762,2025-08-23,C139,P011,Rice 5kg,Groceries,369.58,1,UK,369.58
O00762,2025-08-23,C139,P024,Dumbbells 5kg,Sports,1180.26,3,Canada,3540.7799999999997
O00762,2025-08-23,C139,P021,Cricket Bat,Sports,1561.76,2,Canada,3123.52
O00762,2025-08-23,C139,P009,Jacket,Fashion,3130.81,2,UK,6261.62
O00762,2025-08-23,C139,P017,Pressure Cooker,Home & Kitchen,2209.45,2,Australia,4418.9
O00763,2025-05-20,C018,P011,Rice 5kg,Groceries,335.29,3,Australia,1005.8700000000001
O00763,2025-05-20,C018,P015,Tea 500g,Groceries,217.84,3,USA,653.52
O00764,2025-01-18,C107,P007,Jeans,Fashion,1524.57,2,India,3049.14
O00764,2025-01-18,C107,P020,Water Bottle,Home & Kitchen,254.87,2,Australia,509.74
O00764,2025-01-18,C107,P006,T-Shirt,Fashion,759.86,1,UK,759.86
O00764,2025-01-18,C107,P022,Football,Sports,860.31,1,USA,860.31
O00765,2025-10-20,C190,P016,Mixer Grinder,Home & Kitchen,3192.64,2,Canada,6385.28
O00766,2025-03-19,C060,P003,Headphones,Electronics,2534.87,1,USA,2534.87
O00766,2025-03-19,C060,P005,Smartwatch,Electronics,7332.47,2,Australia,14664.94
O00766,2025-03-19,C060,P008,Sneakers,Fashion,2470.47,2,Australia,4940.94
O00766,2025-03-19,C060,P010,Formal Shirt,Fashion,1258.3,1,Canada,1258.3
O00767,2025-05-06,C106,P001,Smartphone,Electronics,17582.28,2,Australia,35164.56
O00768,2025-03-16,C038,P016,Mixer Grinder,Home & Kitchen,3158.97,2,Australia,6317.94
O00769,2025-01-12,C007,P006,T-Shirt,Fashion,717.23,2,Canada,1434.46
O00769,2025-01-12,C007,P016,Mixer Grinder,Home & Kitchen,3106.85,1,UK,3106.85
O00769,2025-01-12,C007,P002,Laptop,Electronics,55566.47,2,UK,111132.94
O00769,2025-01-12,C007,P008,Sneakers,Fashion,2504.45,3,India,7513.349999999999
O00770,2025-08-13,C173,P003,Headphones,Electronics,2522.35,2,UK,5044.7
O00770,2025-08-13,C173,P008,Sneakers,Fashion,2429.81,1,Australia,2429.81
O00770,2025-08-13,C173,P021,Cricket Bat,Sports,1505.33,1,USA,1505.33
O00771,2025-03-07,C051,P016,Mixer Grinder,Home & Kitchen,3227.78,1,Canada,3227.78
O00772,2025-08-22,C009,P011,Rice 5kg,Groceries,341.33,1,India,341.33
O00772,2025-08-22,C009,P001,Smartphone,Electronics,18552.86,1,USA,18552.86
O00772,2025-08-22,C009,P023,Yoga Mat,Sports,697.55,2,UK,1395.1
O00772,2025-08-22,C009,P008,Sneakers,Fashion,2693.25,2,India,5386.5
O00773,2025-05-30,C065,P003,Headphones,Electronics,2622.71,3,UK,7868.13
O00773,2025-05-30,C065,P012,Wheat Flour 5kg,Groceries,344.68,1,India,344.68
O00773,2025-05-30,C065,P006,T-Shirt,Fashion,722.29,2,India,1444.58
O00773,2025-05-30,C065,P017,Pressure Cooker,Home & Kitchen,2415.71,2,Canada,4831.42
O00773,2025-05-30,C065,P009,Jacket,Fashion,3254.8,3,Canada,9764.400000000001
O00774,2025-06-15,C141,P010,Formal Shirt,Fashion,1212.89,3,Canada,3638.67
O00774,2025-06-15,C141,P021,Cricket Bat,Sports,1563.57,2,Australia,3127.14
O00774,2025-06-15,C141,P020,Water Bottle,Home & Kitchen,273.41,2,Australia,546.82
O00774,2025-06-15,C141,P004,Bluetooth Speaker,Electronics,3642.27,3,USA,10926.81
O00774,2025-06-15,C141,P008,Sneakers,Fashion,2744.28,1,Canada,2744.28
O00775,2025-03-18,C119,P025,Badminton Racket,Sports,857.97,1,India,857.97
O00775,2025-03-18,C119,P017,Pressure Cooker,Home & Kitchen,2269.13,3,India,6807.39
O00776,2025-12-23,C193,P011,Rice 5kg,Groceries,384.63,1,India,384.63
O00776,2025-12-23,C193,P019,Bedsheet,Home & Kitchen,871.47,3,Canada,2614.41
O00777,2025-03-13,C105,P020,Water Bottle,Home & Kitchen,251.29,3,UK,753.87
O00777,2025-03-13,C105,P019,Bedsheet,Home & Kitchen,925.9,1,UK,925.9
O00778,2025-12-04,C143,P007,Jeans,Fashion,1428.48,2,Canada,2856.96
O00778,2025-12-04,C143,P003,Headphones,Electronics,2468.73,1,Australia,2468.73
O00778,2025-12-04,C143,P025,Badminton Racket,Sports,815.84,3,USA,2447.52
O00778,2025-12-04,C143,P009,Jacket,Fashion,2979.2,1,UK,2979.2
O00778,2025-12-04,C143,P010,Formal Shirt,Fashion,1146.5,1,UK,1146.5
O00779,2025-02-18,C179,P016,Mixer Grinder,Home & Kitchen,3368.07,3,USA,10104.210000000001
O00779,2025-02-18,C179,P008,Sneakers,Fashion,2749.24,1,Canada,2749.24
O00779,2025-02-18,C179,P017,Pressure Cooker,Home & Kitchen,2243.82,3,India,6731.460000000001
O00780,2025-04-24,C156,P019,Bedsheet,Home & Kitchen,954.81,3,Canada,2864.43
O00780,2025-04-24,C156,P010,Formal Shirt,Fashion,1193.94,1,Australia,1193.94
O00780,2025-04-24,C156,P007,Jeans,Fashion,1476.6,1,India,1476.6
O00780,2025-04-24,C156,P013,Cooking Oil 1L,Groceries,152.97,3,Australia,458.90999999999997
O00781,2025-03-14,C004,P005,Smartwatch,Electronics,7349.14,3,UK,22047.420000000002
O00781,2025-03-14,C004,P003,Headphones,Electronics,2546.7,2,Australia,5093.4
O00781,2025-03-14,C004,P024,Dumbbells 5kg,Sports,1158.88,3,USA,3476.6400000000003
O00782,2025-12-02,C199,P009,Jacket,Fashion,3172.78,3,UK,9518.34
O00783,2025-05-31,C124,P024,Dumbbells 5kg,Sports,1265.21,2,India,2530.42
O00783,2025-05-31,C124,P007,Jeans,Fashion,1496.22,1,Canada,1496.22
O00783,2025-05-31,C124,P017,Pressure Cooker,Home & Kitchen,2372.06,3,Canada,7116.18
O00783,2025-05-31,C124,P021,Cricket Bat,Sports,1513.89,2,India,3027.78
O00783,2025-05-31,C124,P012,Wheat Flour 5kg,Groceries,350.62,2,USA,701.24
O00784,2025-02-24,C135,P002,Laptop,Electronics,59782.52,1,Canada,59782.52
O00784,2025-02-24,C135,P021,Cricket Bat,Sports,1575.57,2,India,3151.14
O00784,2025-02-24,C135,P011,Rice 5kg,Groceries,369.13,2,India,738.26
O00784,2025-02-24,C135,P015,Tea 500g,Groceries,234.17,2,Canada,468.34
O00785,2025-08-22,C087,P009,Jacket,Fashion,3065.76,1,UK,3065.76
O00786,2025-02-14,C017,P019,Bedsheet,Home & Kitchen,958.03,3,India,2874.09
O00786,2025-02-14,C017,P025,Badminton Racket,Sports,760.12,2,UK,1520.24
O00786,2025-02-14,C017,P018,Dinner Set,Home & Kitchen,2979.19,2,Australia,5958.38
O00786,2025-02-14,C017,P002,Laptop,Electronics,59434.43,3,India,178303.29
O00787,2025-01-22,C182,P013,Cooking Oil 1L,Groceries,166.68,3,Australia,500.04
O00787,2025-01-22,C182,P003,Headphones,Electronics,2469.89,2,Australia,4939.78
O00787,2025-01-22,C182,P020,Water Bottle,Home & Kitchen,238.23,2,India,476.46
O00788,2025-09-30,C045,P014,Sugar 1kg,Groceries,58.48,3,Canada,175.44
O00789,2025-01-02,C067,P007,Jeans,Fashion,1465.73,1,Canada,1465.73
O00789,2025-01-02,C067,P006,T-Shirt,Fashion,729.87,3,India,2189.61
O00789,2025-01-02,C067,P001,Smartphone,Electronics,17935.92,3,UK,53807.759999999995
O00789,2025-01-02,C067,P003,Headphones,Electronics,2478.57,2,USA,4957.14
O00790,2025-10-26,C188,P005,Smartwatch,Electronics,7371.23,2,India,14742.46
O00790,2025-10-26,C188,P018,Dinner Set,Home & Kitchen,3069.23,3,India,9207.69
O00790,2025-10-26,C188,P019,Bedsheet,Home & Kitchen,940.15,3,Canada,2820.45
O00790,2025-10-26,C188,P023,Yoga Mat,Sports,709.86,1,UK,709.86
O00790,2025-10-26,C188,P009,Jacket,Fashion,3103.14,3,India,9309.42
O00791,2025-09-14,C182,P013,Cooking Oil 1L,Groceries,168.89,2,Australia,337.78
O00791,2025-09-14,C182,P003,Headphones,Electronics,2638.23,2,Canada,5276.46
O00792,2025-06-04,C031,P017,Pressure Cooker,Home & Kitchen,2309.12,3,Australia,6927.36
O00793,2025-05-09,C107,P005,Smartwatch,Electronics,7123.36,1,Australia,7123.36
O00793,2025-05-09,C107,P010,Formal Shirt,Fashion,1256.55,1,USA,1256.55
O00793,2025-05-09,C107,P020,Water Bottle,Home & Kitchen,239.72,3,Canada,719.16
O00793,2025-05-09,C107,P016,Mixer Grinder,Home & Kitchen,3433.53,2,USA,6867.06
O00793,2025-05-09,C107,P012,Wheat Flour 5kg,Groceries,304.51,1,Canada,304.51
O00794,2025-04-27,C098,P020,Water Bottle,Home & Kitchen,256.67,1,Canada,256.67
O00795,2025-05-05,C174,P022,Football,Sports,883.02,2,UK,1766.04
O00795,2025-05-05,C174,P010,Formal Shirt,Fashion,1189.72,1,USA,1189.72
O00795,2025-05-05,C174,P018,Dinner Set,Home & Kitchen,2916.54,1,UK,2916.54
O00796,2025-10-04,C165,P007,Jeans,Fashion,1604.62,1,UK,1604.62
O00796,2025-10-04,C165,P018,Dinner Set,Home & Kitchen,2995.87,1,Australia,2995.87
O00797,2025-03-31,C068,P015,Tea 500g,Groceries,226.52,1,Australia,226.52
O00797,2025-03-31,C068,P013,Cooking Oil 1L,Groceries,152.79,3,Australia,458.37
O00797,2025-03-31,C068,P024,Dumbbells 5kg,Sports,1212.77,1,Canada,1212.77
O00797,2025-03-31,C068,P016,Mixer Grinder,Home & Kitchen,3357.91,2,Australia,6715.82
O00797,2025-03-31,C068,P005,Smartwatch,Electronics,7226.18,1,Australia,7226.18
O00798,2025-01-18,C169,P003,Headphones,Electronics,2739.29,3,Australia,8217.869999999999
O00798,2025-01-18,C169,P008,Sneakers,Fashion,2503.99,2,USA,5007.98
O00798,2025-01-18,C169,P018,Dinner Set,Home & Kitchen,2941.47,1,Canada,2941.47
O00799,2025-07-04,C006,P002,Laptop,Electronics,59217.71,2,USA,118435.42
O00799,2025-07-04,C006,P017,Pressure Cooker,Home & Kitchen,2261.66,3,UK,6784.98
O00800,2025-08-26,C138,P025,Badminton Racket,Sports,872.05,3,Australia,2616.1499999999996
O00800,2025-08-26,C138,P002,Laptop,Electronics,54255.27,3,India,162765.81
O00800,2025-08-26,C138,P019,Bedsheet,Home & Kitchen,963.38,1,India,963.38
O00800,2025-08-26,C138,P011,Rice 5kg,Groceries,351.46,2,India,702.92
O00800,2025-08-26,C138,P006,T-Shirt,Fashion,769.69,3,India,2309.07
O00801,2025-12-31,C182,P001,Smartphone,Electronics,18383.81,2,India,36767.62
O00801,2025-12-31,C182,P012,Wheat Flour 5kg,Groceries,337.66,2,India,675.32
O00801,2025-12-31,C182,P010,Formal Shirt,Fashion,1313.26,1,UK,1313.26
O00801,2025-12-31,C182,P005,Smartwatch,Electronics,7035.83,2,USA,14071.66
O00801,2025-12-31,C182,P018,Dinner Set,Home & Kitchen,2757.72,3,Australia,8273.16
O00802,2025-04-25,C066,P018,Dinner Set,Home & Kitchen,2813.96,1,Canada,2813.96
O00802,2025-04-25,C066,P004,Bluetooth Speaker,Electronics,3505.91,2,Canada,7011.82
O00802,2025-04-25,C066,P011,Rice 5kg,Groceries,380.15,1,Australia,380.15
O00803,2025-03-24,C098,P007,Jeans,Fashion,1639.17,2,Australia,3278.34
O00803,2025-03-24,C098,P019,Bedsheet,Home & Kitchen,948.58,1,UK,948.58
O00803,2025-03-24,C098,P012,Wheat Flour 5kg,Groceries,348.39,1,Australia,348.39
O00803,2025-03-24,C098,P021,Cricket Bat,Sports,1628.6,1,Australia,1628.6
O00803,2025-03-24,C098,P002,Laptop,Electronics,57996.11,1,USA,57996.11
O00804,2025-01-24,C126,P012,Wheat Flour 5kg,Groceries,311.06,1,USA,311.06
O00804,2025-01-24,C126,P022,Football,Sports,939.31,3,UK,2817.93
O00805,2025-08-06,C138,P024,Dumbbells 5kg,Sports,1200.26,3,USA,3600.7799999999997
O00805,2025-08-06,C138,P009,Jacket,Fashion,3153.82,3,India,9461.460000000001
O00805,2025-08-06,C138,P006,T-Shirt,Fashion,702.32,1,Australia,702.32
O00806,2025-08-28,C086,P019,Bedsheet,Home & Kitchen,915.33,2,India,1830.66
O00806,2025-08-28,C086,P024,Dumbbells 5kg,Sports,1211.45,3,Australia,3634.3500000000004
O00807,2025-09-28,C036,P021,Cricket Bat,Sports,1555.04,1,Canada,1555.04
O00807,2025-09-28,C036,P007,Jeans,Fashion,1488.79,2,India,2977.58
O00807,2025-09-28,C036,P013,Cooking Oil 1L,Groceries,170.54,2,USA,341.08
O00807,2025-09-28,C036,P022,Football,Sports,972.08,3,USA,2916.2400000000002
O00807,2025-09-28,C036,P009,Jacket,Fashion,3023.37,1,Canada,3023.37
O00808,2025-05-10,C028,P019,Bedsheet,Home & Kitchen,967.21,2,India,1934.42
O00808,2025-05-10,C028,P009,Jacket,Fashion,2853.07,3,USA,8559.210000000001
O00809,2025-03-15,C128,P021,Cricket Bat,Sports,1443.54,3,USA,4330.62
O00809,2025-03-15,C128,P023,Yoga Mat,Sports,704.3,1,USA,704.3
O00809,2025-03-15,C128,P020,Water Bottle,Home & Kitchen,273.83,3,Canada,821.49
O00810,2025-11-10,C091,P023,Yoga Mat,Sports,671.39,3,Canada,2014.17
O00810,2025-11-10,C091,P024,Dumbbells 5kg,Sports,1142.33,2,India,2284.66
O00810,2025-11-10,C091,P005,Smartwatch,Electronics,7009.22,2,India,14018.44
O00810,2025-11-10,C091,P006,T-Shirt,Fashion,733.42,1,India,733.42
O00810,2025-11-10,C091,P013,Cooking Oil 1L,Groceries,175.96,1,Canada,175.96
O00811,2025-09-29,C172,P024,Dumbbells 5kg,Sports,1210.82,2,India,2421.64
O00811,2025-09-29,C172,P020,Water Bottle,Home & Kitchen,254.98,1,Australia,254.98
O00811,2025-09-29,C172,P023,Yoga Mat,Sports,757.52,3,UK,2272.56
O00811,2025-09-29,C172,P019,Bedsheet,Home & Kitchen,915.71,1,India,915.71
O00812,2025-12-09,C148,P002,Laptop,Electronics,57674.83,3,Canada,173024.49
O00812,2025-12-09,C148,P022,Football,Sports,908.79,1,Australia,908.79
O00812,2025-12-09,C148,P019,Bedsheet,Home & Kitchen,976.79,2,India,1953.58
O00812,2025-12-09,C148,P015,Tea 500g,Groceries,218.63,1,USA,218.63
O00812,2025-12-09,C148,P010,Formal Shirt,Fashion,1192.96,3,India,3578.88
O00813,2025-11-06,C192,P012,Wheat Flour 5kg,Groceries,341.19,1,Canada,341.19
O00814,2025-05-30,C012,P015,Tea 500g,Groceries,232.33,3,India,696.99
O00815,2025-03-09,C187,P008,Sneakers,Fashion,2457.49,1,Canada,2457.49
O00815,2025-03-09,C187,P010,Formal Shirt,Fashion,1199.89,3,Australia,3599.67
O00815,2025-03-09,C187,P024,Dumbbells 5kg,Sports,1249.42,1,UK,1249.42
O00816,2025-03-03,C092,P018,Dinner Set,Home & Kitchen,2919.69,3,Canada,8759.07
O00816,2025-03-03,C092,P019,Bedsheet,Home & Kitchen,909.85,2,Canada,1819.7
O00817,2025-12-27,C083,P019,Bedsheet,Home & Kitchen,924.61,2,Australia,1849.22
O00817,2025-12-27,C083,P024,Dumbbells 5kg,Sports,1233.79,3,USA,3701.37
O00817,2025-12-27,C083,P016,Mixer Grinder,Home & Kitchen,3244.88,2,Australia,6489.76
O00817,2025-12-27,C083,P010,Formal Shirt,Fashion,1172.82,1,USA,1172.82
O00817,2025-12-27,C083,P015,Tea 500g,Groceries,234.02,1,Canada,234.02
O00818,2025-06-04,C003,P002,Laptop,Electronics,56485.04,3,Australia,169455.12
O00818,2025-06-04,C003,P018,Dinner Set,Home & Kitchen,3073.18,2,India,6146.36
O00818,2025-06-04,C003,P009,Jacket,Fashion,3180.75,3,USA,9542.25
O00818,2025-06-04,C003,P020,Water Bottle,Home & Kitchen,273.33,2,India,546.66
O00818,2025-06-04,C003,P003,Headphones,Electronics,2580.27,1,Australia,2580.27
O00819,2025-09-05,C106,P019,Bedsheet,Home & Kitchen,962.43,1,UK,962.43
O00819,2025-09-05,C106,P014,Sugar 1kg,Groceries,52.99,2,UK,105.98
O00820,2025-03-30,C167,P016,Mixer Grinder,Home & Kitchen,3304.18,2,India,6608.36
O00820,2025-03-30,C167,P024,Dumbbells 5kg,Sports,1294.22,1,India,1294.22
O00820,2025-03-30,C167,P007,Jeans,Fashion,1556.02,2,India,3112.04
O00820,2025-03-30,C167,P012,Wheat Flour 5kg,Groceries,347.85,2,USA,695.7
O00821,2025-02-18,C014,P016,Mixer Grinder,Home & Kitchen,3136.17,2,Australia,6272.34
O00821,2025-02-18,C014,P017,Pressure Cooker,Home & Kitchen,2404.45,3,Canada,7213.349999999999
O00822,2025-06-16,C035,P008,Sneakers,Fashion,2553.89,2,Canada,5107.78
O00822,2025-06-16,C035,P022,Football,Sports,940.06,3,UK,2820.18
O00822,2025-06-16,C035,P009,Jacket,Fashion,3075.03,3,Canada,9225.09
O00822,2025-06-16,C035,P002,Laptop,Electronics,58848.24,1,UK,58848.24
O00823,2025-02-26,C119,P025,Badminton Racket,Sports,786.75,1,Canada,786.75
O00823,2025-02-26,C119,P004,Bluetooth Speaker,Electronics,3769.84,2,UK,7539.68
O00823,2025-02-26,C119,P002,Laptop,Electronics,56843.58,1,India,56843.58
O00824,2025-09-28,C070,P025,Badminton Racket,Sports,794.09,1,Canada,794.09
O00825,2025-02-14,C197,P013,Cooking Oil 1L,Groceries,160.11,2,Canada,320.22
O00825,2025-02-14,C197,P010,Formal Shirt,Fashion,1251.05,3,USA,3753.1499999999996
O00825,2025-02-14,C197,P006,T-Shirt,Fashion,699.19,1,India,699.19
O00825,2025-02-14,C197,P025,Badminton Racket,Sports,834.89,1,UK,834.89
O00826,2025-12-17,C141,P002,Laptop,Electronics,54855.08,3,UK,164565.24
O00827,2025-01-24,C067,P007,Jeans,Fashion,1550.81,1,India,1550.81
O00828,2025-12-15,C164,P018,Dinner Set,Home & Kitchen,2806.65,1,India,2806.65
O00828,2025-12-15,C164,P001,Smartphone,Electronics,18724.03,2,USA,37448.06
O00828,2025-12-15,C164,P024,Dumbbells 5kg,Sports,1268.98,1,Australia,1268.98
O00828,2025-12-15,C164,P012,Wheat Flour 5kg,Groceries,311.92,1,Australia,311.92
O00829,2025-08-15,C024,P023,Yoga Mat,Sports,688.58,3,India,2065.7400000000002
O00829,2025-08-15,C024,P001,Smartphone,Electronics,19203.91,1,Canada,19203.91
O00829,2025-08-15,C024,P024,Dumbbells 5kg,Sports,1201.33,2,Australia,2402.66
O00829,2025-08-15,C024,P004,Bluetooth Speaker,Electronics,3779.43,3,Canada,11338.289999999999
O00830,2025-01-26,C061,P006,T-Shirt,Fashion,671.85,3,Australia,2015.5500000000002
O00831,2025-01-24,C188,P010,Formal Shirt,Fashion,1278.4,2,Canada,2556.8
O00831,2025-01-24,C188,P003,Headphones,Electronics,2529.89,2,USA,5059.78
O00832,2025-02-16,C088,P003,Headphones,Electronics,2593.54,1,UK,2593.54
O00832,2025-02-16,C088,P022,Football,Sports,858.87,1,UK,858.87
O00832,2025-02-16,C088,P021,Cricket Bat,Sports,1434.75,1,Australia,1434.75
O00833,2025-03-30,C160,P018,Dinner Set,Home & Kitchen,2918.42,1,Australia,2918.42
O00833,2025-03-30,C160,P003,Headphones,Electronics,2671.96,2,India,5343.92
O00833,2025-03-30,C160,P014,Sugar 1kg,Groceries,54.34,2,Canada,108.68
O00833,2025-03-30,C160,P007,Jeans,Fashion,1550.96,1,UK,1550.96
O00833,2025-03-30,C160,P021,Cricket Bat,Sports,1624.87,2,USA,3249.74
O00834,2025-10-18,C128,P021,Cricket Bat,Sports,1445.64,2,UK,2891.28
O00834,2025-10-18,C128,P016,Mixer Grinder,Home & Kitchen,3443.85,3,USA,10331.55
O00834,2025-10-18,C128,P017,Pressure Cooker,Home & Kitchen,2411.66,1,India,2411.66
O00834,2025-10-18,C128,P009,Jacket,Fashion,3044.62,3,Australia,9133.86
O00835,2025-11-24,C116,P016,Mixer Grinder,Home & Kitchen,3472.05,3,UK,10416.150000000001
O00835,2025-11-24,C116,P009,Jacket,Fashion,2928.38,1,Australia,2928.38
O00835,2025-11-24,C116,P008,Sneakers,Fashion,2663.96,2,Australia,5327.92
O00835,2025-11-24,C116,P017,Pressure Cooker,Home & Kitchen,2218.72,2,Canada,4437.44
O00835,2025-11-24,C116,P018,Dinner Set,Home & Kitchen,2941.4,1,USA,2941.4
O00836,2025-02-01,C168,P004,Bluetooth Speaker,Electronics,3600.77,2,India,7201.54
O00836,2025-02-01,C168,P012,Wheat Flour 5kg,Groceries,350.06,2,India,700.12
O00836,2025-02-01,C168,P020,Water Bottle,Home & Kitchen,243.42,2,UK,486.84
O00836,2025-02-01,C168,P021,Cricket Bat,Sports,1533.91,3,Australia,4601.7300000000005
